Phi/M,mu-0,mu-0.9M,mu-1M,mu-1.1M
1.14,-0.0630813812775985,-0.0630813812775999,-0.0630813813080371,-0.0630820487012099
1.15,-0.06303071236508,-0.0630307123650805,-0.0630307123763751,-0.0630309607406399
1.16,-0.0629512922712469,-0.0629512922712471,-0.062951292275438,-0.0629513845286727
1.17,-0.062842704965078,-0.0628427049650781,-0.062842704966633,-0.0628427392081094
1.18,-0.0627045363254114,-0.0627045363254114,-0.0627045363259883,-0.0627045490312978
1.19,-0.0625363741409443,-0.0625363741409443,-0.0625363741411583,-0.0625363788547068
1.2,-0.0623378081102335,-0.0623378081102336,-0.0623378081103129,-0.0623378098588146
1.21,-0.0621084298416952,-0.0621084298416952,-0.0621084298417246,-0.0621084304902831
1.22,-0.0618478328536045,-0.0618478328536045,-0.0618478328536154,-0.061847833094163
1.23,-0.0615556125740962,-0.0615556125740962,-0.0615556125741002,-0.0615556126633123
1.24,-0.0612313663411642,-0.0612313663411642,-0.0612313663411657,-0.0612313663742496
1.25,-0.0608746934026618,-0.0608746934026618,-0.0608746934026623,-0.0608746934149306
1.26,-0.0604851949163017,-0.0604851949163017,-0.0604851949163019,-0.0604851949208509
1.27,-0.0600624739496557,-0.0600624739496557,-0.0600624739496558,-0.0600624739513425
1.28,-0.0596061354801551,-0.0596061354801551,-0.0596061354801551,-0.0596061354807805
1.29,-0.0591157863950906,-0.0591157863950906,-0.0591157863950906,-0.0591157863953224
1.3,-0.0585910354916118,-0.0585910354916118,-0.0585910354916118,-0.0585910354916978
1.31,-0.0580314934767282,-0.0580314934767282,-0.0580314934767282,-0.0580314934767601
1.32,-0.0574367729673081,-0.0574367729673081,-0.0574367729673081,-0.05743677296732
1.33,-0.0568064884900794,-0.0568064884900794,-0.0568064884900794,-0.0568064884900838
1.34,-0.0561402564816293,-0.0561402564816293,-0.0561402564816293,-0.0561402564816309
1.35,-0.0554376952884042,-0.0554376952884042,-0.0554376952884042,-0.0554376952884048
1.36,-0.0546984251667098,-0.0546984251667098,-0.0546984251667098,-0.05469842516671
1.37,-0.0539220682827114,-0.0539220682827114,-0.0539220682827114,-0.0539220682827115
1.38,-0.0531082487124333,-0.0531082487124333,-0.0531082487124333,-0.0531082487124333
1.39,-0.0522565924417592,-0.0522565924417592,-0.0522565924417592,-0.0522565924417592
1.4,-0.0513667273664323,-0.0513667273664323,-0.0513667273664323,-0.0513667273664323
1.41,-0.0504382832920547,-0.0504382832920547,-0.0504382832920547,-0.0504382832920547
1.42,-0.0494708919340884,-0.0494708919340884,-0.0494708919340884,-0.0494708919340884
1.43,-0.0484641869178542,-0.0484641869178542,-0.0484641869178542,-0.0484641869178542
1.44,-0.0474178037785325,-0.0474178037785325,-0.0474178037785325,-0.0474178037785325
1.45,-0.0463313799611629,-0.0463313799611629,-0.0463313799611629,-0.0463313799611629
1.46,-0.0452045548206444,-0.0452045548206444,-0.0452045548206444,-0.0452045548206444
1.47,-0.0440369696217352,-0.0440369696217352,-0.0440369696217352,-0.0440369696217352
1.48,-0.0428282675390529,-0.0428282675390529,-0.0428282675390529,-0.0428282675390529
1.49,-0.0415780936570744,-0.0415780936570744,-0.0415780936570744,-0.0415780936570744
1.5,-0.040286094970136,-0.040286094970136,-0.040286094970136,-0.040286094970136
1.51,-0.0389519203824332,-0.0389519203824332,-0.0389519203824332,-0.0389519203824332
1.52,-0.0375752207080209,-0.0375752207080209,-0.0375752207080209,-0.0375752207080209
1.53,-0.0361556486708131,-0.0361556486708131,-0.0361556486708131,-0.0361556486708131
1.54,-0.0346928589045835,-0.0346928589045835,-0.0346928589045835,-0.0346928589045835
1.55,-0.0331865079529648,-0.0331865079529648,-0.0331865079529648,-0.0331865079529648
1.56,-0.0316362542694491,-0.0316362542694491,-0.0316362542694491,-0.0316362542694491
1.57,-0.0300417582173879,-0.0300417582173879,-0.0300417582173879,-0.0300417582173879
1.58,-0.0284026820699919,-0.0284026820699919,-0.0284026820699919,-0.0284026820699919
1.59,-0.0267186900103313,-0.0267186900103313,-0.0267186900103313,-0.0267186900103313
1.6,-0.0249894481313354,-0.0249894481313354,-0.0249894481313354,-0.0249894481313354
1.61,-0.0232146244357929,-0.0232146244357929,-0.0232146244357929,-0.0232146244357929
1.62,-0.0213938888363519,-0.0213938888363519,-0.0213938888363519,-0.0213938888363519
1.63,-0.0195269131555197,-0.0195269131555197,-0.0195269131555197,-0.0195269131555197
1.64,-0.017613371125663,-0.017613371125663,-0.017613371125663,-0.017613371125663
1.65,-0.0156529383890076,-0.0156529383890076,-0.0156529383890076,-0.0156529383890076
1.66,-0.013645292497639,-0.013645292497639,-0.013645292497639,-0.013645292497639
1.67,-0.0115901129135017,-0.0115901129135017,-0.0115901129135017,-0.0115901129135017
1.68,-0.00948708100839983,-0.00948708100839983,-0.00948708100839983,-0.00948708100839983
1.69,-0.00733588006399638,-0.00733588006399638,-0.00733588006399638,-0.00733588006399638
1.7,-0.00513619527181397,-0.00513619527181397,-0.00513619527181397,-0.00513619527181397
1.71,-0.00288771373323456,-0.00288771373323456,-0.00288771373323456,-0.00288771373323456
1.72,-0.000590124459499242,-0.000590124459499242,-0.000590124459499242,-0.000590124459499242
1.73,0.00175688162829125,0.00175688162829125,0.00175688162829125,0.00175688162829125
1.74,0.00415361169917737,0.00415361169917737,0.00415361169917737,0.00415361169917737
1.75,0.00660037101233973,0.00660037101233973,0.00660037101233973,0.00660037101233973
1.76,0.00909746291709984,0.00909746291709984,0.00909746291709984,0.00909746291709984
1.77,0.0116451888529203,0.0116451888529203,0.0116451888529203,0.0116451888529203
1.78,0.0142438483494036,0.0142438483494036,0.0142438483494036,0.0142438483494036
1.79,0.0168937390262934,0.0168937390262934,0.0168937390262934,0.0168937390262934
1.8,0.0195951565934742,0.0195951565934742,0.0195951565934742,0.0195951565934742
1.81,0.0223483948509707,0.0223483948509707,0.0223483948509707,0.0223483948509707
1.82,0.0251537456889486,0.0251537456889486,0.0251537456889486,0.0251537456889486
1.83,0.0280114990877142,0.0280114990877142,0.0280114990877142,0.0280114990877142
1.84,0.0309219431177145,0.0309219431177145,0.0309219431177145,0.0309219431177145
1.85,0.0338853639395372,0.0338853639395372,0.0338853639395372,0.0338853639395372
1.86,0.0369020458039107,0.0369020458039107,0.0369020458039107,0.0369020458039107
1.87,0.039972271051704,0.039972271051704,0.039972271051704,0.039972271051704
1.88,0.0430963201139268,0.0430963201139268,0.0430963201139268,0.0430963201139268
1.89,0.0462744715117297,0.0462744715117297,0.0462744715117297,0.0462744715117297
1.9,0.0495070018564034,0.0495070018564034,0.0495070018564034,0.0495070018564034
1.91,0.0527941858493801,0.0527941858493801,0.0527941858493801,0.0527941858493801
1.92,0.056136296282232,0.056136296282232,0.056136296282232,0.056136296282232
1.93,0.0595336040366723,0.0595336040366723,0.0595336040366723,0.0595336040366723
1.94,0.0629863780845549,0.0629863780845549,0.0629863780845549,0.0629863780845549
1.95,0.0664948854878742,0.0664948854878742,0.0664948854878742,0.0664948854878742
1.96,0.0700593913987655,0.0700593913987655,0.0700593913987655,0.0700593913987655
1.97,0.0736801590595045,0.0736801590595045,0.0736801590595045,0.0736801590595045
1.98,0.0773574498025078,0.0773574498025078,0.0773574498025078,0.0773574498025078
1.99,0.081091523050333,0.081091523050333,0.081091523050333,0.081091523050333
2,0.0848826363156775,0.0848826363156775,0.0848826363156775,0.0848826363156775
